MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
999000023,2018-04-22T21:39:28,29.08194,-89.28695,0.1,215.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T21:40:37,29.08193,-89.28694,0.0,203.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T21:44:37,29.08186,-89.28694,0.1,166.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T21:42:18,29.08191,-89.28691,0.3,182.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:09:08,29.08193,-89.28694,0.0,228.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:05:08,29.08193,-89.28695,0.1,358.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:01:18,29.08186,-89.28696,0.0,304.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:03:38,29.08192,-89.28695,0.1,1.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:06:18,29.08195,-89.28695,0.0,340.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:07:58,29.08195,-89.28695,0.2,293.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:16:48,29.08192,-89.28702,0.2,252.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:12:18,29.08186,-89.28694,0.1,341.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:10:38,29.08183,-89.28694,0.1,219.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:15:38,29.08193,-89.28696,0.1,330.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:13:27,29.08189,-89.28695,0.1,350.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:04:58,29.08183,-89.28691,0.1,209.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:09:18,29.08185,-89.28691,0.1,229.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:06:38,29.08184,-89.28690,0.1,206.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:07:46,29.08183,-89.28691,0.0,217.3,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:02:38,29.08183,-89.28692,0.0,221.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:01:27,29.08182,-89.28693,0.1,232.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:03:48,29.08184,-89.28689,0.1,217.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:59:27,29.08184,-89.28690,0.1,243.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:00:18,29.08182,-89.28694,0.0,236.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:58:18,29.08182,-89.28688,0.0,243.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:57:17,29.08182,-89.28689,0.0,248.0,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:54:27,29.08182,-89.28692,0.0,265.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:53:17,29.08183,-89.28693,0.0,270.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:51:27,29.08184,-89.28690,0.0,262.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:46:18,29.08187,-89.28693,0.0,279.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:48:18,29.08184,-89.28692,0.0,277.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:08:27,29.08211,-89.28683,0.2,187.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:07:18,29.08208,-89.28682,0.1,180.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:09:58,29.08213,-89.28679,0.2,138.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:11:07,29.08213,-89.28681,0.1,150.3,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:14:28,29.08210,-89.28682,0.1,176.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:13:17,29.08213,-89.28683,0.1,148.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:12:08,29.08216,-89.28683,0.0,77.0,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:02:27,29.08207,-89.28682,0.1,190.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:03:47,29.08208,-89.28682,0.1,204.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:04:57,29.08205,-89.28682,0.1,219.0,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:06:07,29.08205,-89.28683,0.2,204.3,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:00:08,29.08213,-89.28681,0.1,187.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:01:18,29.08210,-89.28681,0.1,179.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:59:27,29.08209,-89.28684,0.1,173.3,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:00:08,29.08206,-89.28688,0.1,175.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:01:18,29.08205,-89.28684,0.1,180.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:58:18,29.08209,-89.28686,0.1,179.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:56:07,29.08211,-89.28687,0.1,325.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:54:08,29.08210,-89.28684,0.1,337.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T18:52:58,29.08208,-89.28684,0.1,325.3,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:06:17,29.08200,-89.28686,0.0,204.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:04:48,29.08202,-89.28687,0.1,212.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:03:38,29.08201,-89.28687,0.1,201.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:02:28,29.08204,-89.28683,0.1,190.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:11:27,29.08201,-89.28686,0.1,103.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:08:48,29.08201,-89.28689,0.0,198.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:07:28,29.08202,-89.28689,0.1,206.0,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:09:58,29.08198,-89.28688,0.2,182.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:14:27,29.08208,-89.28683,0.1,350.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:12:58,29.08208,-89.28684,0.1,12.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:16:48,29.08210,-89.28684,0.0,317.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:18:08,29.08211,-89.28684,0.0,294.0,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:19:38,29.08212,-89.28684,0.0,281.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:20:48,29.08212,-89.28685,0.3,236.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:54:18,29.08204,-89.28688,0.1,224.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:52:18,29.08208,-89.28687,0.1,340.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:50:07,29.08200,-89.28690,0.1,10.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:58:37,29.08196,-89.28691,0.0,189.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:56:47,29.08199,-89.28695,0.1,189.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:44:27,29.08198,-89.28686,0.1,193.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:48:07,29.08199,-89.28688,0.1,58.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:35:37,29.08201,-89.28692,0.1,10.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:39:07,29.08210,-89.28689,0.2,307.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:41:47,29.08204,-89.28682,0.1,170.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:22:38,29.08209,-89.28685,0.1,181.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:23:58,29.08206,-89.28683,0.1,185.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:26:57,29.08202,-89.28688,0.1,204.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:28:57,29.08202,-89.28689,0.1,211.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:30:08,29.08200,-89.28688,0.1,212.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:31:37,29.08201,-89.28688,0.1,125.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:33:37,29.08204,-89.28688,0.1,50.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:21:58,29.08196,-89.28689,0.1,180.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:23:17,29.08195,-89.28689,0.0,171.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:20:17,29.08201,-89.28693,0.1,187.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:24:58,29.08193,-89.28688,0.1,189.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:26:08,29.08192,-89.28687,0.1,200.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:13:48,29.08197,-89.28689,0.0,238.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:15:07,29.08200,-89.28691,0.1,297.3,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:17:38,29.08203,-89.28693,0.1,312.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:18:47,29.08204,-89.28692,0.1,251.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:08:28,29.08198,-89.28689,0.0,349.0,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:10:07,29.08200,-89.28690,0.0,304.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:11:28,29.08199,-89.28687,0.0,238.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:12:38,29.08196,-89.28690,0.0,244.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:00:07,29.08196,-89.28687,0.0,195.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T19:59:48,29.08198,-89.28687,0.0,194.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:01:17,29.08196,-89.28691,0.1,210.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:05:58,29.08197,-89.28690,0.1,347.3,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:07:07,29.08199,-89.28687,0.0,352.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:02:27,29.08198,-89.28687,0.0,206.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:03:37,29.08193,-89.28690,0.2,216.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:04:48,29.08199,-89.28688,0.1,302.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:51:18,29.08186,-89.28692,0.0,199.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:53:18,29.08192,-89.28694,0.1,231.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:47:18,29.08188,-89.28694,0.2,345.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:56:08,29.08189,-89.28699,0.2,193.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:28:08,29.08180,-89.28701,0.0,222.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:24:58,29.08184,-89.28696,0.0,196.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:26:58,29.08182,-89.28697,0.2,221.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:30:07,29.08186,-89.28696,0.0,238.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:19:18,29.08188,-89.28696,0.1,182.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:21:58,29.08185,-89.28696,0.1,197.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:41:18,29.08186,-89.28696,0.1,313.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:44:18,29.08183,-89.28696,0.1,0.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:45:27,29.08184,-89.28697,0.1,6.0,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:37:08,29.08183,-89.28698,0.1,300.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:34:17,29.08178,-89.28704,0.0,282.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T23:33:07,29.08183,-89.28697,0.0,273.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:42:08,29.08185,-89.28689,0.0,228.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:39:17,29.08183,-89.28692,0.0,190.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:40:57,29.08186,-89.28691,0.0,215.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:16:17,29.08185,-89.28696,0.0,158.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:13:58,29.08187,-89.28695,0.1,200.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:15:08,29.08185,-89.28698,0.2,213.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:12:48,29.08190,-89.28696,0.1,191.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:10:58,29.08190,-89.28694,0.1,191.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:19:48,29.08187,-89.28696,0.0,131.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:18:37,29.08185,-89.28696,0.0,133.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:23:08,29.08186,-89.28692,0.0,159.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:20:49,29.08189,-89.28695,0.0,138.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:17:28,29.08188,-89.28695,0.1,110.3,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:26:57,29.08190,-89.28692,0.1,47.9,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:28:08,29.08194,-89.28695,0.0,18.0,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:24:57,29.08191,-89.28697,0.0,184.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:31:07,29.08196,-89.28692,0.0,246.0,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:34:17,29.08189,-89.28696,0.1,216.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:33:07,29.08191,-89.28693,0.0,200.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T22:36:17,29.08189,-89.28693,0.1,227.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:34:27,29.08194,-89.28689,0.1,261.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:27:18,29.08192,-89.28689,0.1,206.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:29:37,29.08192,-89.28690,0.0,237.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:28:28,29.08190,-89.28689,0.1,216.3,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:32:57,29.08195,-89.28689,0.1,250.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:39:08,29.08194,-89.28691,0.1,295.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:36:57,29.08192,-89.28690,0.1,270.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:41:38,29.08191,-89.28691,0.1,277.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:40:27,29.08193,-89.28692,0.1,281.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:43:07,29.08189,-89.28687,0.0,287.2,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:50:18,29.08189,-89.28690,0.1,275.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:48:18,29.08190,-89.28690,0.1,287.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:46:38,29.08190,-89.28690,0.0,302.8,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:45:07,29.08188,-89.28692,0.1,290.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:51:57,29.08190,-89.28690,0.0,270.7,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:58:07,29.08194,-89.28687,0.0,346.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:53:57,29.08189,-89.28692,0.0,269.4,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:55:07,29.08189,-89.28692,0.0,276.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:56:18,29.08195,-89.28688,0.0,333.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T20:59:18,29.08192,-89.28686,0.0,338.0,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T21:00:07,29.08195,-89.28688,0.1,337.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T21:01:08,29.08205,-89.28691,0.1,333.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T21:02:18,29.08205,-89.28690,0.1,331.1,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T21:03:28,29.08203,-89.28692,0.1,323.6,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000023,2018-04-22T21:32:57,29.08189,-89.28691,0.2,338.5,511.0,SYN-VESSEL-23,IMO9990023,SYN023,31,0,25,9,,90,A
999000044,2018-04-22T23:45:19,29.17840,-89.26169,3.3,340.2,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:44:09,29.17741,-89.26125,3.1,340.1,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:48:39,29.18118,-89.26334,3.5,322.4,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:47:30,29.18024,-89.26268,3.5,335.2,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:41:59,29.17550,-89.26076,3.5,340.9,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:39:30,29.17331,-89.26011,3.4,345.6,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:34:09,29.16809,-89.25904,3.9,351.5,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:36:59,29.17094,-89.25948,3.4,349.8,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:21:39,29.15181,-89.25826,5.1,350.8,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:20:20,29.15002,-89.25798,5.0,356.4,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:18:39,29.14760,-89.25810,5.3,6.4,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:24:39,29.15598,-89.25875,5.0,3.1,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:32:59,29.16681,-89.25883,4.0,354.6,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:30:59,29.16449,-89.25870,4.2,357.5,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:29:50,29.16309,-89.25868,4.5,0.8,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
999000044,2018-04-22T23:27:00,29.15927,-89.25880,5.0,358.5,511.0,SYN-VESSEL-44,IMO9990044,SYN044,31,5,17,9,,0,A
